village_name,school,hospital,park,retail
吉桥村委会,20,14,9,46
新巷村委会,17,11,11,46
张桥社区居委会,25,18,11,46
正仪村委会,29,12,19,46
正仪村委会,30,12,19,46
石浦村委会,52,7,69,46
胡家村村委会,36,11,0,47
集东居委会,29,13,0,47
陆巷居委会,7,5,1,47
山星村委会,58,8,1,47
大云村委会,27,9,1,47
海南村委会,28,9,1,47
姚庄寨行政村,51,11,1,47
樱桃沟社区居民管理委员会,51,13,1,47
高埔村委会,86,2,2,47
前岸村委会,35,8,2,47
塔西村委会,93,9,2,47
前董湖村委会,33,10,2,47
柴家坞村委会,52,13,2,47
海星村村委会,27,22,2,47
长洋村委会,69,29,2,47
防军村委会,23,6,3,47
大黄楼村委会,32,14,3,47
孙庄村委会,32,14,3,47
光华社区居委会,55,16,4,47
甘露居委会,32,18,4,47
南庄村村委会,26,20,4,47
小泽村委会,26,2,5,47
横山村委会,70,6,5,47
横山村委会,70,6,5,47
灵安村村委会,14,18,5,47
汇头林村委会,55,16,6,47
新建村委会,16,10,7,47
石浦村委会,52,7,69,47
竹湖村委会,23,1,0,48
北宋村村委会,25,2,0,48
陆家村委会,24,5,0,48
肖桥村委会,40,13,0,48
黄龙岗社区居民管理委员会,59,15,0,48
安柴村委会,36,23,0,48
牛集村委会,34,4,1,48
河套园村委会,34,4,1,48
河套园村委会,34,4,1,48
大姜庄村委会,29,5,1,48
东贾郭村委会,68,6,1,48
溪边村委会,58,8,1,48
松山村委会,92,13,1,48
后刘村委会,24,18,1,48
郭家山村委会,35,3,2,48
徐洼村委会,30,8,3,48
陈岙村委会,30,10,3,48
新东吴村委会,34,16,4,48
小泽村委会,26,2,5,48
十图村委会,27,6,5,48
姚万楼行政村,32,5,0,49
蚕桑村委会,33,12,0,49
省身村委会,33,5,1,49
中泾村委会,17,11,1,49
松山村委会,92,13,1,49
镇东新村委会,33,23,1,49
小安村委会,34,23,1,49
高埔村委会,86,2,2,49
东寮村委会,42,3,2,49
田丰村委会,94,3,2,49
新闸村委会,36,15,2,49
横陇村委会,69,6,4,49
傅楼社区居委会,61,18,4,49
下岱美村委会,94,6,5,49
沈家弄村村民委员会,25,11,5,49
三星村委会,25,18,7,49
割山村委会,56,2,0,50
割山村委会,57,2,0,50
凌城社区居委会,33,13,0,50
沙冲村委会,37,5,1,50
沙冲村委会,37,5,1,50
素雅村委会,40,8,1,50
安庆村委会,24,12,1,50
永联村委会,25,12,1,50
北云门村民委员会,104,14,1,50
金塘村委会,24,18,1,50
赤岭村委会,50,20,1,50
山岑村委会,28,0,2,50
东寮村委会,43,3,2,50
水寨村委会,69,7,2,50
水寨村委会,69,7,2,50
腰塘村委会,36,15,2,50
杨梅桥社区,12,7,3,50
瓦瓷窑村,70,18,5,50
南陀村委会,106,18,6,50
前苑上村村委会,22,8,9,50
玉湖村委会,57,2,0,51
新民村委会,9,5,0,51
庆祝村委会,8,6,0,51
耿赵庄村委会,28,6,0,51
花园村委会,32,13,1,51
赤岭村委会,51,20,1,51
湖其园村委会,34,6,2,51
大召村委会,99,17,2,51
双岗村委会,85,4,3,51
上川口村委会,40,18,3,51
秦沙村村民委员会,20,18,4,51
杨园社区居委会,29,17,5,51
福塘村委会,113,32,5,51
大宅村委会,70,5,6,51
老官村委会,44,14,0,52
长山村委会,26,15,0,52
前洋下村委会,61,38,0,52
东山头村村民委员会,56,8,1,52
笕川村村民委员会,45,9,1,52
杨瓦村委会,29,13,1,52
丁陈村委会,29,13,1,52
汲尧村委会,46,15,1,52
古窑浦村委会,17,6,2,52
中村社区,66,13,4,52
假山村委会,22,15,4,52
兴国寺村民委员会,85,17,4,52
潴口溪村委会,30,9,5,52
中鲈村委会,49,14,8,52
东王楼村委会,27,6,0,53
曹屯村委会,30,6,0,53
大奇连村委会,41,9,0,53
罗庄村民委员会,57,10,0,53
德积村委会,26,15,0,53
刁西村委会,52,17,0,53
泗义村村委会,52,2,1,53
锦山村委会,45,9,1,53
大舜村委会,22,10,1,53
勤丰村委会,66,10,2,53
暨南村委会,22,18,2,53
大欧戈庄村民委员会,30,5,3,53
朗海村委会,22,14,3,53
后塘村委会,53,3,4,53
李营村民委员会,80,17,4,53
永丰村村委会,21,20,6,53
江南村委会,54,21,17,53
张埝村委会,24,7,0,54
河东村委会,47,8,0,54
前村村委会,30,11,0,54
竹园村委会,40,12,0,54
培德村委会,22,13,0,54
赵家村委会,29,22,0,54
高作社区,36,23,0,54
泗义村村委会,50,2,1,54
朝阳村委会,54,4,1,54
青山村委会,43,6,1,54
八里庙村委会,48,15,1,54
远光村委会,98,3,2,54
杨庙社区,10,6,2,54
小洋村委会,59,6,2,54
凤山社区居民委员会,52,13,2,54
天汾镇村委会,31,19,2,54
临区村委会,62,28,2,54
大澳村委会,80,3,3,54
南峰村委会,44,7,3,54
友谊村委会,44,7,3,54
狮古桥村委会,33,12,4,54
胜利村委会,55,19,4,54
沙堰村村委会,41,21,5,54
洪山村委会,72,7,6,54
蟾东村委会,66,12,6,54
吉字浜村村委会,22,18,6,54
城后村委会,8,5,0,55
郑庄村委会,46,8,0,55
城里村委会,31,10,0,55
金星村民委员会,26,1,1,55
新乐村村民委员会,26,1,1,55
里沙村委会,26,8,1,55
洋渚村村民委员会,51,17,1,55
浮山村委会,63,7,2,55
向红村委会,57,17,2,55
江浦村委会,62,18,2,55
众安村村委会,27,20,2,55
莲兜美村委会,42,20,2,55
代楼村民委员会,55,6,3,55
刘家塘村委会,31,12,3,55
建林村委会,22,13,3,55
东北街村委会,103,7,5,55
镇东新村委会,47,17,5,55
新缪路村委会,50,17,5,55
洪山村委会,72,7,6,55
巴里村委会,55,11,7,55
东埠头村委会,57,11,7,55
戴溇村委会,32,13,9,55
迎湖村委会,28,9,13,55
宅基村委会,31,8,16,55
圩塘社区居委会,27,7,0,56
店子务村委会,32,12,0,56
一灶村委会,50,17,0,56
远光村委会,98,3,2,56
浮山村委会,62,7,2,56
斜桥村委会,50,15,2,56
代楼村民委员会,57,6,3,56
利顺村村委会,15,11,3,56
河美村委会,99,6,6,56
留民营村村委会,29,12,7,56
圩塘社区居委会,29,7,0,57
黎明村委会,51,17,0,57
杨庄村民委员会,71,16,1,57
鹤田村委会,13,17,1,57
滕庄社区居委会,52,21,1,57
金一村委会,71,2,2,57
裘家村委会,19,6,2,57
李巷村委会,27,11,2,57
三官村委会,26,6,3,57
昆承湖村委会,15,9,3,57
孙家滩村委会,31,13,3,57
西大营村村委会,23,7,5,57
光明村村委会,22,16,5,57
金桥社区居委会,54,16,5,57
港南村委会,31,24,6,57
三欧村委会,51,13,9,57
港东村委会,56,15,16,57
后尧村民委员会,42,10,0,58
高南社区居委会,44,22,0,58
霞美村委会,75,11,1,58
崔寨社区村民委员会,76,16,1,58
新厅村委会,52,19,1,58
石柜岙村委会,85,28,1,58
小洋村委会,60,6,2,58
双浜村委会,54,13,2,58
西沙村村委会,52,15,2,58
仙宅村委会,68,14,4,58
大齐塘村村民委员会,26,15,4,58
后葛营村民委员会,76,10,5,58
龙庄村委会,45,13,5,58
人民村民委员会,67,12,6,58
景湖社区居委会,77,21,6,58
三欧村委会,52,13,9,58
老梅村委会,66,23,11,58
蒋巷镇村委会,29,13,53,58
联安村委会,27,2,0,59
北江疃村委会,37,3,1,59
大南庄村委会,23,10,1,59
南梅村委会,15,16,2,59
官厅村委会,36,14,3,59
勤联村委会,37,26,3,59
龙虎村村委会,77,12,4,59
南湖村委会,67,14,4,59
义桥村委会,68,14,4,59
金星村委会,68,14,4,59
顾家村委会,82,29,4,59
长丰村委会,33,27,6,59
幸福村委会,28,32,6,59
大墓山村村委会,74,2,7,59
大墓山村村委会,75,2,7,59
北庄村委会,37,24,7,59
杨宅村委会,65,11,9,59
陈厝村委会,103,15,9,59
塘西村委会,106,7,11,59
观一村委会,109,7,11,59
后尧村民委员会,41,10,0,60
段先屯村民委员会,63,14,0,60
上王村村民委员会,70,10,2,60
顺坝村委会,64,7,3,60
北蔡口村委会,49,17,3,60
龙虎村村委会,75,12,4,60
大安村委会,39,24,7,60
东和村委会,104,7,11,60
曼贺村民委员会,19,6,12,60
鹤鹿溪村委会,16,9,0,61
张柳村委会,43,10,0,61
金家沟村委会,24,6,1,61
刘圩村委会,30,8,1,61
程家桥村民委员会,87,24,1,61
高楼村委会,69,28,2,61
陡北村委会,41,17,3,61
戴家村村委会,37,19,3,61
杏林村委会,69,20,4,61
三阳村委会,44,9,5,61
埔当村委会,67,15,5,61
新中村委会,94,6,6,61
桑马房村村委会,36,8,6,61
民主村村民委员会,33,17,6,61
朝东圩港村委会,35,27,6,61
赵市村委会,34,20,7,61
龙头场村委会,39,13,8,61
练塘社区居委会,24,13,11,61
漕湖村委会,31,15,14,61
霞溪村委会,46,6,0,62
初桥村委会,36,14,0,62
魏桥村委会,59,18,0,62
湖头村委会,49,6,1,62
余楼村民委员会,60,8,1,62
余楼村民委员会,62,8,1,62
北铜冶村委会,60,12,1,62
楼下张村委会,66,50,1,62
金家站村委会,18,7,2,62
麻车村委会,49,2,3,62
华莺村委会,25,13,3,62
九甲村委会,65,15,3,62
旧埭村村民委员会,24,17,3,62
浦东村委会,88,24,3,62
海塘村村民委员会,35,18,4,62
红界村委会,36,25,4,62
谭楼村委会,31,1,5,62
长瑞村委会,28,13,5,62
霞楼村委会,52,6,6,62
小垓村委会,138,21,7,62
万家村委会,144,21,7,62
博陆村委会,36,24,7,62
陆家桥村委会,37,24,7,62
栅庄桥村委会,38,24,7,62
南庄兜村委会,39,24,7,62
安溪村委会,40,24,7,62
七贤桥村委会,41,24,7,62
平塘村村委会,33,19,8,62
虹霓村村民委员会,34,18,9,62
月窟村委会,117,8,12,62
寺前王村委会,33,14,0,63
渔溪村委会,44,17,1,63
黄梁陈村委会,61,8,2,63
小营头村村民委员会,21,11,2,63
农联村委会,43,23,3,63
洞桥村委会,48,18,5,63
建国村委会,35,11,6,63
大陆村委会,37,24,7,63
四维村委会,38,24,7,63
云会村委会,38,24,7,63
西塘河村委会,38,24,7,63
三家村委会,40,24,7,63
块村营村委会,19,6,12,63
南畔洲村委会,112,8,13,63
金家沟村委会,24,6,1,64
海后村委会,46,13,1,64
石岭村委会,142,20,1,64
建五村委会,25,21,1,64
小安村委会,26,21,1,64
登塘村委会,57,2,2,64
净土岙村委会,64,8,2,64
陆园村委会,13,11,2,64
张家港村委会,41,23,3,64
葫芦垡村委会,28,10,5,64
葫芦垡村委会,28,10,5,64
沈师桥村委会,48,18,5,64
鸭兰村委会,37,24,7,64
东新村委会,38,24,7,64
石桥村委会,38,24,7,64
行宫塘村委会,38,24,7,64
勾庄村委会,38,24,7,64
向阳村委会,40,24,7,64
岸山村委会,38,6,8,64
西门外村委会,38,13,8,64
义和村委会,31,13,0,65
省吟村委会,47,5,1,65
亭林村委会,47,5,1,65
八里庄村委会,25,6,1,65
里宅村委会,38,14,1,65
新下湖村委会,62,14,1,65
三丁村委会,29,15,1,65
唐山村,48,15,1,65
新华村委会,17,18,1,65
石岭村委会,148,20,1,65
下洋张村委会,66,22,3,65
陈粮村委会,93,22,3,65
闫庄村民委员会,81,11,7,65
许店村委会,143,21,7,65
良渚村委会,37,24,7,65
荀山村委会,37,24,7,65
万景村委会,37,24,7,65
运河村委会,38,24,7,65
屈家浜村村委会,27,21,8,65
长泠江村委会,38,18,0,66
温泉村委会,51,11,1,66
共何村委会,65,14,1,66
直塘社区居委会,36,15,1,66
沧州村委会,30,11,2,66
王庄社区居委会,35,15,2,66
凤和村委会,44,1,3,66
先锋村委会,41,2,3,66
车路坝村委会,35,15,3,66
新围村委会,116,16,3,66
天皇殿村委会,28,15,6,66
白彪村委会,28,15,6,66
龙旋村委会,37,24,7,66
九龙村委会,40,24,7,66
鹤林村委会,124,20,8,66
常兴村委会,20,17,10,66
城外李村委会,32,13,0,67
李庄村民委员会,70,7,1,67
李庄村民委员会,72,7,1,67
新建村委会,56,5,2,67
新建村委会,57,5,2,67
美塘村委会,59,18,4,67
灵峰村委会,35,17,5,67
纸坊村委会,144,21,7,67
小洋坝村委会,38,24,7,67
港南村委会,38,24,7,67
张港泾村委会,30,11,8,67
新庄村村民委员会,31,9,2,68
海前村委会,45,11,2,68
内池村委会,81,3,3,68
陈粮村委会,91,22,3,68
前垟村委会,77,25,3,68
河头村委会,78,25,3,68
渡头村委会,80,9,4,68
罗墩村委会,17,13,4,68
蔡村大街村委会,60,14,4,68
河头村委会,65,24,4,68
南鉴村委会,74,40,4,68
潘桥村委会,65,14,5,68
五六二村委会,34,25,5,68
莲港村委会,50,14,6,68
霍洪村委会,107,16,6,68
梁里马村委会,115,17,6,68
沿山村委会,39,24,7,68
鹤林村委会,124,20,8,68
梅家坞村委会,101,19,30,68
东方村委会,55,9,2,69
龙华村委会,91,32,2,69
郑巷村委会,55,19,3,69
蔡洋村委会,61,32,3,69
中厢村委会,61,32,3,69
阎仙垡村委会,50,10,4,69
阎仙垡村委会,50,10,4,69
永联村村委会,21,20,4,69
李各庄村委会,81,15,5,69
星光村村民委员会,28,21,5,69
向阳村委会,66,31,5,69
双陈村委会,40,24,7,69
谢家溪村委会,62,9,9,69
前山村委会,134,15,10,69
南门村委会,46,7,16,69
宁业村村委会,97,24,0,70
三都社区,74,13,1,70
新南岙村委会,48,16,1,70
蓝田新村村委会,28,5,2,70
湖鹤村委会,30,14,3,70
东陈村委会,55,18,3,70
镆剑山村委会,51,19,3,70
长屿村委会,61,32,3,70
塘下村委会,61,32,3,70
李溪村委会,39,0,4,70
台城村委会,72,15,4,70
绚珠村委会,100,15,4,70
西墟村委会,65,21,4,70
东联村委会,42,26,4,70
海傍村民委员会,49,4,5,70
军埔村委会,78,7,5,70
新南王村委会,62,23,5,70
飞鹅村委会,35,1,6,70
云岩村委会,81,44,7,70
莲桥村委会,124,15,10,70
霞东村委会,128,7,11,70
西小里村委会,40,5,0,71
白马村委会,17,7,0,71
连城村委会,51,12,0,71
李韩村委会,31,14,0,71
夏圩村委会,43,19,1,71
新桥村委会,66,2,2,71
中迎村委会,57,14,3,71
夏楼村委会,84,15,4,71
姚湾村委会,49,22,4,71
新村村委会,143,11,5,71
炉山村委会,52,13,6,71
凤洋村委会,52,13,6,71
后所村委会,52,13,6,71
港头村村委会,48,7,7,71
大岐山村委会,66,13,7,71
大庄村村委会,22,18,7,71
龙头场村委会,45,15,8,71
谢垟底村委会,92,45,8,71
华阳村委会,109,13,9,71
格达村委会,52,11,0,72
商湖村委会,38,19,1,72
园内村委会,50,6,2,72
渔岙村委会,62,11,2,72
五夫村委会,54,13,2,72
新泰村委会,57,14,2,72
石柱下村委会,96,11,3,72
南朱村委会,56,14,3,72
雁伦村委会,56,14,3,72
闸北村委会,117,19,3,72
松柏岭村委会,69,7,4,72
丁墘村委会,40,13,4,72
军埔村委会,79,7,5,72
东宿村委会,203,26,5,72
三塘头村委会,67,13,7,72
雷陈村委会,49,3,1,73
北姜村委会,58,9,2,73
洪王村委会,89,17,2,73
北兴村委会,44,4,3,73
戴家村委会,57,14,3,73
安辛庄村民委员会,112,27,3,73
龙降桥村委会,39,20,4,73
双桥村村民委员会,85,20,4,73
留良村村委会,36,14,5,73
羔羊村村委会,29,16,5,73
建华村委会,40,16,5,73
安全村村委会,19,18,5,73
下林村委会,53,18,5,73
查林村村民委员会,51,9,7,73
岐头村委会,127,16,7,73
小乌村民委员会,67,9,8,73
东门外村委会,45,15,8,73
邓岗村民委员会,33,7,10,73
大屯村委会,84,20,11,73
下疃村委会,40,8,1,74
白埕村委会,45,11,1,74
金岭村委会,35,7,2,74
朱家角社区,58,14,2,74
袁庄村委会,90,17,2,74
亭林村委会,49,8,3,74
后西村委会,49,8,3,74
双隆村委会,58,15,3,74
松柏岭村委会,69,7,4,74
东池村村委会,19,16,4,74
南村坝村委会,38,21,4,74
红光村委会,71,26,4,74
联群社区居委会,108,20,8,74
西岙村委会,58,20,10,74
史堡村委会,52,9,0,75
八堡村民委员会,48,4,1,75
花园口村民委员会,48,4,1,75
张边村委会,45,11,1,75
园内村委会,49,6,2,75
鹿芝岭村委会,29,7,2,75
新跃村委会,77,11,2,75
党庄村委会,91,17,2,75
马乙店村委会,91,17,2,75
田丰村委会,41,21,2,75
上黄村委会,72,16,3,75
长岭口村委会,71,9,4,75
庄安村委会,25,15,4,75
向公村委会,66,24,4,75
墅上王村委会,67,26,4,75
都心村委会,52,13,6,75
洛涧村村民委员会,33,15,7,75
下庄村委会,79,20,11,75
秋山村委会,119,18,15,75
樊李杨村委会,36,6,0,76
下余山村委会,40,20,2,76
胜利村委会,39,11,3,76
蜀南村委会,67,22,3,76
白江村委会,42,2,4,76
湄池社区,43,9,4,76
长岭口村委会,71,9,4,76
湘溪村村委会,28,13,6,76
城郊村村委会,31,17,7,76
繁荣村委会,71,25,8,76
霞西村委会,132,6,10,76
建新村村民委员会,79,22,12,76
上柏村委会,120,18,15,76
北郎中村委会,24,8,0,77
张胡同村委会,77,8,0,77
冯寨村民委员会,83,9,0,77
马家堡村委会,39,12,0,77
辛章六村委会,43,14,0,77
雷陈村委会,48,3,1,77
东朱村委会,46,11,1,77
谯琉村委会,93,20,1,77
阁一村委会,119,5,3,77
青山村委会,101,15,3,77
银湾村委会,21,8,4,77
后望村委会,88,2,5,77
前徐社区居委会,104,22,10,77
顺家路边村委会,144,26,10,77
南华村委会,58,6,11,77
骑路社区居委会,101,34,1,78
广口村委会,43,20,2,78
后谢村委会,93,37,3,78
程洋岗村委会,99,6,5,78
东宿村委会,196,26,5,78
沙埠村村委会,46,7,6,78
崇益村村委会,32,10,6,78
光明村委会,53,15,7,78
后岸村委会,88,36,8,78
二河村委会,97,37,9,78
六林村委会,75,15,10,78
井家村委会,77,18,0,79
积库村委会,76,14,2,79
钟堂村委会,72,11,3,79
钟堂村委会,73,11,3,79
新州村委会,40,15,3,79
前张口村委会,55,15,3,79
木城村委会,29,16,3,79
牌楼村村民委员会,28,18,3,79
大黄楼村委会,108,21,3,79
谢家路村委会,49,17,4,79
大一村委会,71,26,4,79
德积村委会,66,31,5,79
新梅村委会,56,24,6,79
蔡坑村委会,77,27,6,79
板桥村委会,86,18,7,79
黄土塘村委会,45,16,9,79
讲礼村委会,67,18,9,79
下埭仔村委会,126,7,13,79
临河村委会,118,21,16,79
张胡同村委会,78,8,0,80
徐柳村委会,46,12,0,80
后堡村委会,79,14,0,80
圣牛村委会,32,11,1,80
红星居委会,44,17,2,80
朝东圩港村委会,47,25,2,80
永联村委会,50,25,2,80
马路村委会,113,27,2,80
苟村集村委会,55,15,3,80
刘坊村委会,109,21,3,80
秀土村委会,104,10,4,80
松建村委会,78,27,4,80
潜洛村村民委员会,58,17,6,80
塍里村村民委员会,78,24,7,80
长春村委会,108,35,9,80
方村委会,137,18,10,80
筋竹村委会,64,19,10,80
万洲村民委员会,64,7,13,80
盛洲村委会,108,8,14,80
冯寨村民委员会,85,9,0,81
仙水村委会,78,14,0,81
巧云村委会,77,19,0,81
白庙村委会,68,10,1,81
下盟村委会,85,25,2,81
虹路村委会,29,16,3,81
小路下村委会,42,19,3,81
汇丰村村委会,25,13,4,81
古樟村委会,101,20,4,81
八里桥村委会,32,36,4,81
黄里马村委会,118,19,7,81
讲礼村委会,66,18,9,81
细沥村民委员会,60,6,11,81
土墩塘村委会,73,20,11,81
水亭村委会,197,37,12,81
埭头村委会,102,8,13,81
白庙村委会,66,10,1,82
厍港村委会,42,16,1,82
山市村委会,41,22,1,82
华东村委会,58,9,2,82
大石岗村委会,40,3,3,82
简朴村委会,94,6,3,82
半泾村委会,43,13,3,82
那味村委会,75,2,5,82
官一村委会,43,29,5,82
八里河村委会,113,13,7,82
溪头村委会,116,14,8,82
泗滨村委会,118,14,8,82
溪头村委会,119,14,8,82
东风社区,102,46,8,82
海甸戎村委会,67,19,10,82
帅垛村委会,57,10,0,83
东段村委会,40,12,0,83
马楼村委会,70,24,2,83
市山村委会,57,9,3,83
山北居委会,57,9,3,83
洪家村委会,58,9,3,83
利泰社区居委会,46,14,3,83
全备村委会,29,16,3,83
花园社区村民委员会,116,16,3,83
罗幕村委会,51,23,3,83
琅山村委会,103,10,4,83
大源村委会,42,1,5,83
前程子村委会,107,22,5,83
五马村委会,69,25,5,83
硕和村委会,97,8,6,83
北唐村村委会,23,17,7,83
岳和村村委会,30,19,7,83
姚家村村委会,22,22,7,83
超山村委会,91,22,7,83
木桥头村委会,63,16,8,83
三洞桥村村民委员会,89,20,8,83
埔美山村委会,144,36,11,83
城四村委会,57,16,0,84
三张社区居委会,76,22,1,84
双溪村委会,27,4,2,84
新兴港村委会,35,12,2,84
后田村委会,79,13,2,84
世安桥村委会,37,29,2,84
张庄村村委会,98,21,5,84
通二村委会,61,24,5,84
五和村委会,29,3,7,84
富美村委会,112,6,8,84
白塔村民委员会,158,30,8,84
朱岗子村委会,80,11,9,84
聚沙村委会,47,25,9,84
步廊村委会,142,29,11,84
上金瓯社区居委会,43,13,0,85
九龙村村委会,74,9,1,85
高明村委会,113,4,3,85
洪泾村委会,44,14,3,85
望海村委会,41,20,3,85
山北底村委会,103,25,4,85
尚信村委会,72,8,5,85
硕和村委会,101,8,6,85
郑河村委会,114,13,7,85
富美村委会,110,6,8,85
城隍庙社区,76,19,8,85
朱岗子村委会,82,11,9,85
东村村委会,59,6,10,85
上岱美村委会,100,8,12,85
大同村民委员会,44,2,0,86
沙岭村委会,150,21,0,86
高明村委会,113,4,3,86
北臧村村委会,59,9,3,86
上安恬村委会,48,12,3,86
高村村委会,44,23,3,86
韩家墅村委会,30,11,4,86
尚信村委会,72,8,5,86
山联村委会,50,19,5,86
城北村委会,83,34,5,86
秋水园村委会,96,19,6,86
北高庄村委会,79,14,7,86
西望村村民委员会,82,21,7,86
松溪弄村村委会,77,8,8,86
芦北口村委会,64,13,8,86
湖滨村委会,75,18,8,86
塘下村委会,76,18,8,86
鸣鹤居委会,75,19,8,86
北关村委会,147,36,9,86
昌教村委会,72,8,12,86
鸣山村委会,200,38,12,86
河上村委会,74,19,0,87
川南村委会,38,11,1,87
黄库村委会,93,37,2,87
西尚里村委会,208,28,5,87
枣林村村委会,83,7,6,87
硕榕村委会,110,8,6,87
新湖村委会,52,14,6,87
沙头村委会,202,18,6,87
五和村委会,29,3,7,87
龙潭村委会,50,11,7,87
瓦窑头村委会,94,11,7,87
瓦窑头村委会,95,11,7,87
骆家葑村委会,120,23,7,87
新厝村委会,136,9,14,87
碧一村委会,70,17,0,88
九龙村村委会,72,9,1,88
叶家港村委会,35,11,1,88
丰溪村委会,85,13,2,88
西林村委会,85,16,2,88
五丰村委会,90,25,2,88
桑庄村民委员会,141,19,3,88
沙圩社区居委会,33,16,4,88
童村村委会,156,20,4,88
硕榕村委会,105,8,6,88
建星村委会,33,4,11,88
儒溪村委会,35,6,13,88
庄陇村委会,108,6,1,89
前排村委会,49,12,1,89
富塘下村委会,43,23,2,89
东马村委会,153,30,2,89
厝斗村委会,99,18,3,89
西郑巷村委会,55,22,4,89
久联村委会,50,27,6,89
花园口村民委员会,79,12,9,89
城东村委会,203,38,10,89
塭美村委会,115,9,11,89
瑶湖村委会,94,10,18,89
兴沙村委会,53,3,0,90
窦庄村委会,149,21,0,90
景庄村委会,156,21,0,90
深塘村委会,43,23,2,90
下阁村委会,119,5,3,90
下村村委会,74,20,3,90
沧田村委会,54,27,3,90
民丰村委会,29,11,4,90
西小营村委会,34,11,4,90
夹塘村委会,52,22,4,90
建立村委会,146,17,5,90
马洞村委会,40,1,6,90
王村村委会,65,10,6,90
茅洋村委会,46,23,8,90
杨庄村民委员会,80,12,9,90
五峰村委会,70,17,9,90
厉家村委会,86,21,9,90
高新村委会,89,18,10,90
东渡村委会,72,21,11,90
山海村委会,201,35,13,90
环湖村委会,121,9,28,90
溜石村委会,61,14,0,91
溜石村委会,61,14,0,91
郑河村委会,149,21,0,91
曲庄村委会,150,21,0,91
孟窑村委会,151,21,0,91
赵丁村委会,153,21,0,91
固堆庙村民委员会,153,21,0,91
东北街村委会,157,21,0,91
板芙村民委员会,47,7,2,91
潭头卢村委会,50,13,2,91
竞丰村委会,87,13,2,91
董家堡村委会,94,19,2,91
市头村委会,124,6,3,91
大云村委会,55,27,3,91
泗里村委会,150,9,4,91
长命村委会,72,21,5,91
东湖塘居委会,57,10,6,91
岩前村委会,128,25,6,91
霞西村委会,70,19,9,91
前宕社区,208,41,12,91
施公山村委会,74,20,13,91
环湖村委会,115,9,28,91
西柳村委会,46,16,0,92
曾楼村委会,144,21,0,92
沈口村委会,149,21,0,92
后彭村委会,154,21,0,92
大石庄村委会,155,21,0,92
侯楼村委会,156,21,0,92
东张楼村委会,157,21,0,92
刘坊村委会,158,21,0,92
横溪村委会,98,2,1,92
阁三村委会,51,13,2,92
溪丰村委会,86,13,2,92
西董村委会,95,19,2,92
前沁村委会,54,10,3,92
管店村委会,122,47,3,92
堰头村委会,205,37,4,92
廊下村委会,93,19,5,92
杜刘庄村委会,52,16,6,92
民围村委会,41,25,6,92
东洋里村委会,138,11,8,92
霞西村委会,68,17,9,92
东埠头村委会,86,21,9,92
东渡村委会,83,20,13,92
三北居委会,81,21,13,92
李厝村委会,151,7,14,92
夏行村委会,152,21,0,93
西孔村委会,153,21,0,93
左南村委会,155,21,0,93
宋湾村委会,156,21,0,93
刘瑞宇村委会,156,21,0,93
姜庄村委会,87,27,1,93
垅溪村委会,59,3,2,93
云峰村委会,52,4,2,93
西南村村委会,31,19,2,93
红星村村委会,22,18,4,93
义马村村委会,27,17,7,93
王家路村委会,76,19,9,93
任墅村村民委员会,94,18,11,93
章良村委会,100,40,12,93
宋湾村委会,158,21,0,94
省吟村委会,60,9,1,94
双湾村委会,36,13,2,94
大家港村委会,36,13,2,94
红卫村委会,44,13,3,94
堰头村委会,211,37,4,94
张潭村委会,47,40,4,94
夜明村村委会,27,15,6,94
黄岭村委会,70,19,9,94
上珙村委会,72,31,20,94
龙腾社区居委会,93,15,0,95
小黄楼村委会,152,21,0,95
沙土社区居委会,155,21,0,95
马厂村委会,155,21,0,95
后店村委会,61,9,1,95
新风村委会,50,11,1,95
兴国村委会,26,16,2,95
佛陇村委会,45,26,2,95
大陈一村委会,31,17,3,95
新华居委会,43,12,4,95
泉府村委会,48,13,4,95
湖稍村委会,45,14,4,95
大众村委会,47,16,4,95
周行社区居委会,79,25,4,95
红庙村委会,176,27,4,95
中华村村民委员会,66,10,8,95
义士塔村委会,91,14,8,95
双马村委会,80,21,11,95
黄华关村委会,79,32,11,95
三义村委会,36,14,1,96
海龙村村民委员会,66,13,2,96
仙河村委会,81,15,2,96
任家村委会,163,30,2,96
楂林一村委会,34,16,3,96
和平村委会,140,30,3,96
焦下村委会,42,9,7,96
德北村委会,67,46,7,96
逢简村委会,61,14,10,96
施公山村委会,83,23,12,96
安家村村委会,53,7,0,97
安家村村委会,53,7,0,97
贺庄村民委员会,71,10,0,97
宫庄村民委员会,71,10,0,97
许张寨村委会,77,15,0,97
刘李村村委会,156,21,0,97
陈坝村委会,81,16,1,97
张庄村民委员会,164,24,1,97
秦楼村委会,82,27,1,97
和平村委会,68,23,3,97
澄湖村委会,76,14,6,97
安后村委会,127,25,6,97
高长村委会,30,16,9,97
筋竹村委会,74,19,9,97
枪堂村委会,60,11,10,97
双马村委会,82,19,10,97
沈厝村委会,156,7,12,97
上横街村委会,202,35,13,97
何家堡村委会,46,11,0,98
高庄集村民委员会,167,24,1,98
濑溪村委会,60,3,2,98
深湾村民委员会,25,6,3,98
接待村委会,89,8,3,98
新来桥村委会,106,16,4,98
沙集社区居委会,46,17,4,98
泾新村委会,69,13,6,98
塘外村村委会,59,25,6,98
窑上村委会,93,25,6,98
窑上村委会,96,25,6,98
万福村,137,17,10,98
直塘村委会,84,18,10,98
东门外村委会,214,37,13,98
